sample_name	Program	Cruise	RVAE_ID	Cast	Niskin	Year	Month	yyyymmdd	decy	time(UTC)	latN	lonW	Depth	Nominal_Depth	Temp	CTD_S	CO2	Alk	NO3	NO2	PO4	SiO4	POC	PON	TOC	TN	Bact	oxygen	Sunrise	Sunset	MLD_dens125	DCM	Season	vert_bin
10349_80	BATS	10349	AE1820	20	5	2018	7/22/18	20180722	2018.55457	1002	31.669985	64.16728333	80.41	80	20.35961536	36.72168131	2093.5	2409.6	0	0	0	0.81	24.58	3.81	62.9	4.5	5.8	219.8813977	929	2315	25.8178	99.2826	Summer	Photic
10349_120	BATS	10349	AE1820	20	7	2018	7/22/18	20180722	2018.55457	1002	31.669985	64.16728333	120.102	120	19.57511536	36.6891258	2105.9	2407.1	0.72	0.078	0	0.87	24.29	3.94	57.2	3.9	4	209.4583987	929	2315	25.8178	99.2826	Summer	Photic
10349_160	BATS	10349	AE1820	20	9	2018	7/22/18	20180722	2018.55457	1002	31.669985	64.16728333	159.986	160	19.32701536	36.6665033	2108.3	2406.1	1.77	0.01	0.05	1.02	11.01	1.54	56.5	5.3	2.5	208.4713995	929	2315	25.8178	99.2826	Summer	Aphotic
10349_200	BATS	10349	AE1820	20	11	2018	7/22/18	20180722	2018.55457	1002	31.669985	64.16728333	202.499	200	18.96621536	36.61643295	2113.5	2407.4	2.28	0	0.06	1.13	14.29	1.54	55	5.3	2.1	202.7198464	929	2315	25.8178	99.2826	Summer	Aphotic
10349_250	BATS	10349	AE1820	20	13	2018	7/22/18	20180722	2018.55457	1002	31.669985	64.16728333	251.047	250	18.62071536	36.57597988	2118.2	2398.6	3.23	0	0.09	1.36	13.68	1.6	53.9	6.2	1.5	199.4330115	929	2315	25.8178	99.2826	Summer	Aphotic
10349_300	BATS	10349	AE1820	20	15	2018	7/22/18	20180722	2018.55457	1002	31.669985	64.16728333	302.118	300	18.15481536	36.51100845	2131.7	2396.4	5.02	0	0.17	1.78	5.69	0.69	50.7	8.3	1.7	191.4341625	929	2315	25.8178	99.2826	Summer	Aphotic
10349_500	BATS	10349	AE1820	20	17	2018	7/22/18	20180722	2018.55457	1002	31.669985	64.16728333	501.295	500	15.05751536	36.00321302	2152.4	2370	11.67	0	0.67	4.53	6.12	0.65	47.2	14	2	171.1263886	929	2315	25.8178	99.2826	Summer	Aphotic
10349_600	BATS	10349	AE1820	20	19	2018	7/22/18	20180722	2018.55457	1002	31.669985	64.16728333	601.581	600	13.25631536	35.72252121	2173.9	2350.6	17.38	0	1.04	8.24	5.45	1.23	48.8	20.4	1.9	160.4185885	929	2315	25.8178	99.2826	Summer	Aphotic
10349_800	BATS	10349	AE1820	20	21	2018	7/22/18	20180722	2018.55457	1002	31.669985	64.16728333	799.01	800	9.03441536	35.22315636	2189.7	2329.7	22.97	0	1.41	13.92	6.69	0.78	46.1	26.4	0.9	153.0120291	929	2315	25.8178	99.2826	Summer	Aphotic
10349_1000	BATS	10349	AE1820	20	23	2018	7/22/18	20180722	2018.55457	1002	31.669985	64.16728333	1001.098	1000	6.40551536	35.10486594	2181.4	2325	21.14	0	1.34	14.28	2.88	0.74	45.8	25.2	0.9	200.2405382	929	2315	25.8178	99.2826	Summer	Aphotic
10350_1	BATS	10350	AE1822	16	1	2018	8/15/18	20180815	2018.620327	1004	31.66678167	64.16772833	2.998	1	28.3578024	36.59112344	2058.8	2391.3	0	0	0	1.01	7.15	1.07	67.2	5.1	3.8	197.0781801	945	2256	26.8109	118.1399	Summer	Photic
10350_40	BATS	10350	AE1822	16	3	2018	8/15/18	20180815	2018.620327	1004	31.66678167	64.16772833	39.7	40	26.9040024	36.59391403	2063.8	2395.5	0	0	0	0.84	27.79	3.98	70.8	4.5	4.3	210.2754879	945	2256	26.8109	118.1399	Summer	Photic
10350_80	BATS	10350	AE1822	16	5	2018	8/15/18	20180815	2018.620327	1004	31.66678167	64.16772833	79.533	80	22.1069024	36.74225423	2083.9	2407.3	0	0	0	0.78	21.97	3.84	64.5	4.9	3.2	230.1209759	945	2256	26.8109	118.1399	Summer	Photic
10350_120	BATS	10350	AE1822	16	7	2018	8/15/18	20180815	2018.620327	1004	31.66678167	64.16772833	119.294	120	20.3724024	36.72800828	2096.2	2408.4	0.06	0.029	0	0.79	21.19	3.36	59.2	4.8	4.2	220.4911719	945	2256	26.8109	118.1399	Summer	Photic
10350_160	BATS	10350	AE1822	16	9	2018	8/15/18	20180815	2018.620327	1004	31.66678167	64.16772833	159.737	160	19.1406024	36.64581576	2110.9	2402.6	2.18	0.02	0.07	1.14	11.46	1.42	55.7	4.9	2.6	201.9539167	945	2256	26.8109	118.1399	Summer	Aphotic
10350_200	BATS	10350	AE1822	16	11	2018	8/15/18	20180815	2018.620327	1004	31.66678167	64.16772833	200.612	200	18.3728024	36.54570955	2124.3	2395.4	4.49	0	0.2	1.64	25.1	3.54	50.7	7.1	2.1	192.7086053	945	2256	26.8109	118.1399	Summer	Aphotic
10350_250	BATS	10350	AE1822	16	13	2018	8/15/18	20180815	2018.620327	1004	31.66678167	64.16772833	249.638	250	17.7974024	36.4681127	2132.4	2393.1	5.63	0	0.27	1.95	7.53	0.46	49.4	8.1	1.8	184.6600203	945	2256	26.8109	118.1399	Summer	Aphotic
10350_300	BATS	10350	AE1822	16	15	2018	8/15/18	20180815	2018.620327	1004	31.66678167	64.16772833	302.964	300	17.2549024	36.38364327	2140.4	2391.8	7.25	0.01	0.23	2.5	4.49	1.03	49.1	8.9	0.9	179.6932572	945	2256	26.8109	118.1399	Summer	Aphotic
10350_500	BATS	10350	AE1822	16	17	2018	8/15/18	20180815	2018.620327	1004	31.66678167	64.16772833	500.361	500	14.7191024	35.95806827	2156.4	2364.5	12.67	0.01	0.64	5.06	3.36	0.62	46.7	14.2	0.9	169.256876	945	2256	26.8109	118.1399	Summer	Aphotic
10350_600	BATS	10350	AE1822	16	19	2018	8/15/18	20180815	2018.620327	1004	31.66678167	64.16772833	599.45	600	12.8655024	35.67331015	2171.9	2350.1	16.73	0.01	0.83	7.56	3.73	0.42	48.1	18.9	0.8	157.659512	945	2256	26.8109	118.1399	Summer	Aphotic
10350_800	BATS	10350	AE1822	16	21	2018	8/15/18	20180815	2018.620327	1004	31.66678167	64.16772833	799.747	800	8.8332024	35.21064643	2190.9	2326.6	23.38	0.01	1.43	14.02	4.73	0.42	44.5	18.3	0.7	154.9175834	945	2256	26.8109	118.1399	Summer	Aphotic
10350_1000	BATS	10350	AE1822	16	23	2018	8/15/18	20180815	2018.620327	1004	31.66678167	64.16772833	999.59	1000	6.2868024	35.10523206	2185.8	2326.7	21.04	0	1.33	14.1	5.4	0.42	44.7	21.2	0.4	202.4484835	945	2256	26.8109	118.1399	Summer	Aphotic
10351_1	BATS	10351	AE1825	16	1	2018	9/13/18	20180913	2018.699772	1000	31.66977833	64.16495833	4.616	1	28.72100298	36.66479137	2051.5	2386.9	0	0	0	0.87	21.53	2.73	71.3	3.9	4.1	200.1567548	1003	2222	32.7688	106.2301	Summer	Photic
10351_40	BATS	10351	AE1825	16	3	2018	9/13/18	20180913	2018.699772	1000	31.66977833	64.16495833	39.962	40	26.98490298	36.50134032	2061.2	2394.9	0	0	0	0.79	35.39	4.73	72.8	5.8	5	215.0197106	1003	2222	32.7688	106.2301	Summer	Photic
10351_80	BATS	10351	AE1825	16	5	2018	9/13/18	20180913	2018.699772	1000	31.66977833	64.16495833	80.163	80	21.82660298	36.80574641	2083.5	2405.9	0	0	0	0.73	23.75	3.7	66.3	4.9	4.5	224.2836923	1003	2222	32.7688	106.2301	Summer	Photic
10351_120	BATS	10351	AE1825	16	7	2018	9/13/18	20180913	2018.699772	1000	31.66977833	64.16495833	118.883	120	20.20490298	36.70429761	2106.6	2404.5	0.48	0.068	0	0.84	26.88	3.94	58.8	5.4	3.4	217.2403055	1003	2222	32.7688	106.2301	Summer	Photic
10351_160	BATS	10351	AE1825	16	9	2018	9/13/18	20180913	2018.699772	1000	31.66977833	64.16495833	161.797	160	19.55250298	36.67302668	2108.3	2397.2	1.65	0.029	0.05	1.04	11.68	1.57	57.8	7.2	3.8	206.5174217	1003	2222	32.7688	106.2301	Summer	Aphotic
10351_200	BATS	10351	AE1825	16	11	2018	9/13/18	20180913	2018.699772	1000	31.66977833	64.16495833	200.951	200	19.23960298	36.64803352	2107.5	2400.2	2.04	0.01	0.08	1.05	11.75	1.27	54.1	8.4	2.3	208.5955657	1003	2222	32.7688	106.2301	Summer	Aphotic
10351_250	BATS	10351	AE1825	16	13	2018	9/13/18	20180913	2018.699772	1000	31.66977833	64.16495833	250.308	250	19.04130298	36.6282396	2109	2399.7	2.32	0	0.08	1.12	7.32	1.21	55.5	6	2.3	211.0055541	1003	2222	32.7688	106.2301	Summer	Aphotic
10351_300	BATS	10351	AE1825	16	15	2018	9/13/18	20180913	2018.699772	1000	31.66977833	64.16495833	300.441	300	18.89200298	36.61931325	2110.5	2397.4	2.63	0.01	0.08	1.32	6.31	0.57	53.7	7.5	1.2	208.2551836	1003	2222	32.7688	106.2301	Summer	Aphotic
10351_500	BATS	10351	AE1825	16	17	2018	9/13/18	20180913	2018.699772	1000	31.66977833	64.16495833	499.084	500	16.76160298	36.29124121	2144.3	2380.5	8.99	0.01	0.29	3.19	4.54	0.57	49.7	12.3	1.2	180.3101073	1003	2222	32.7688	106.2301	Summer	Aphotic
10351_600	BATS	10351	AE1825	16	19	2018	9/13/18	20180913	2018.699772	1000	31.66977833	64.16495833	600.812	600	14.73660298	35.94709664	2360.1	12.72	0.01	0.5	5.13	5.76	0.55	48	17.2	1.3	NA	177.2164329	1003	2222	32.7688	106.2301	Summer	Aphotic
10351_800	BATS	10351	AE1825	16	21	2018	9/13/18	20180913	2018.699772	1000	31.66977833	64.16495833	801.454	800	9.86460298	35.28856371	2187.6	2329.1	22.9	0.01	0.99	13.06	4.3	0.51	46.2	27.5	1	145.6408554	1003	2222	32.7688	106.2301	Summer	Aphotic
10351_1000	BATS	10351	AE1825	16	23	2018	9/13/18	20180913	2018.699772	1000	31.66977833	64.16495833	1000.935	1000	6.96430298	35.14297977	2183.7	2323.2	21.81	0.01	1.06	14.11	4.53	0.42	45.8	24.2	0.9	187.2545105	1003	2222	32.7688	106.2301	Summer	Aphotic
10352_1	BATS	10352	AE1829	21	1	2018	10/23/18	20181023	2018.809372	1006	31.667585	64.16706167	4.562	1	25.71295326	36.95980588	2070.3	2423.5	0	0	0	0.81	23.9	2.61	68.8	3.8	4.8	204.5111232	1029	2132	58.5821	112.1847	Fall	Photic
10352_40	BATS	10352	AE1829	21	4	2018	10/23/18	20181023	2018.809372	1006	31.667585	64.16706167	41.44	40	25.72365326	36.96004642	2069.6	2424	0	0	0	0.79	25.15	2.86	69.4	5.3	3.9	204.2619752	1029	2132	58.5821	112.1847	Fall	Photic
10352_80	BATS	10352	AE1829	21	6	2018	10/23/18	20181023	2018.809372	1006	31.667585	64.16706167	82.479	80	22.39525326	36.83930625	2075.2	2419.1	0	0	0	0.76	42.33	6.11	66.3	6.2	5.5	227.9552516	1029	2132	58.5821	112.1847	Fall	Photic
10352_120	BATS	10352	AE1829	21	8	2018	10/23/18	20181023	2018.809372	1006	31.667585	64.16706167	119.936	120	20.31435326	36.71867201	2094.5	2418.3	0	0	0	0.75	14.95	2.48	56.6	6.2	5.2	214.143202	1029	2132	58.5821	112.1847	Fall	Photic
10352_160	BATS	10352	AE1829	21	10	2018	10/23/18	20181023	2018.809372	1006	31.667585	64.16706167	160.389	160	19.75205326	36.68783261	2106.7	2413.4	0.74	0.029	0	0.87	15.2	1.89	53.4	6.5	3.1	204.6657831	1029	2132	58.5821	112.1847	Fall	Aphotic
10352_200	BATS	10352	AE1829	21	11	2018	10/23/18	20181023	2018.809372	1006	31.667585	64.16706167	198.774	200	19.46875326	36.66758386	2108.5	2408.1	1.58	0	0.04	0.98	8.03	0.99	49.1	6.9	3.2	204.9123385	1029	2132	58.5821	112.1847	Fall	Aphotic
10352_250	BATS	10352	AE1829	21	13	2018	10/23/18	20181023	2018.809372	1006	31.667585	64.16706167	249.466	250	19.25005326	36.65061016	2109.2	2408.1	2.2	0	0.08	1.1	7.12	1.25	47.9	6.7	2.8	206.160413	1029	2132	58.5821	112.1847	Fall	Aphotic
10352_300	BATS	10352	AE1829	21	15	2018	10/23/18	20181023	2018.809372	1006	31.667585	64.16706167	301.476	300	19.05295326	36.64012508	2111	2412.4	2.52	0	0.1	1.18	7	0.84	46.5	6	1	207.8837268	1029	2132	58.5821	112.1847	Fall	Aphotic
10352_500	BATS	10352	AE1829	21	17	2018	10/23/18	20181023	2018.809372	1006	31.667585	64.16706167	499.372	500	17.46485326	36.40789723	2136.1	2394.8	7.39	0	0.37	2.65	6.48	1.09	44.4	10.6	1	183.9889829	1029	2132	58.5821	112.1847	Fall	Aphotic
10352_600	BATS	10352	AE1829	21	19	2018	10/23/18	20181023	2018.809372	1006	31.667585	64.16706167	601.428	600	15.77215326	36.12388295	2145.3	2376.7	10.27	0.01	0.38	3.85	8.78	1.02	NA	NA	0.9	178.2304372	1029	2132	58.5821	112.1847	Fall	Aphotic
10352_800	BATS	10352	AE1829	21	21	2018	10/23/18	20181023	2018.809372	1006	31.667585	64.16706167	800.864	800	11.64115326	35.51011695	2174.2	2342.8	19.13	0	1.17	9.85	4.18	0.18	45.3	21.4	0.8	156.965928	1029	2132	58.5821	112.1847	Fall	Aphotic
10352_1000	BATS	10352	AE1829	21	23	2018	10/23/18	20181023	2018.809372	1006	31.667585	64.16706167	1000.348	1000	7.57905326	35.14513357	2186.6	2332.8	22.38	0	1.43	14.29	5.24	0.56	45.7	25	0.5	172.953778	1029	2132	58.5821	112.1847	Fall	Aphotic
10353_1	BATS	10353	AE1831	17	1	2018	11/8/18	20181108	2018.853994	1659	31.66592	64.16548833	2.155	1	24.51352416	36.60818785	2060.6	2401.2	0	0	0	0.95	21.44	3.18	68	4.4	8.2	209.8786114	1042	2117	73.4731	83.4008	Fall	Photic
10353_40	BATS	10353	AE1831	17	4	2018	11/8/18	20181108	2018.853994	1659	31.66592	64.16548833	37.7	40	24.33002416	36.60457638	2066	2411.6	0	0	0	0.8	24.01	3.7	71.9	4.3	6.8	209.252784	1042	2117	73.4731	83.4008	Fall	Photic
10353_80	BATS	10353	AE1831	17	7	2018	11/8/18	20181108	2018.853994	1659	31.66592	64.16548833	77.255	80	23.59642416	36.70103932	2083	2412.1	0.06	0	0	0.72	31.58	5.11	67.5	5.1	7	205.9721444	1042	2117	73.4731	83.4008	Fall	Photic
10353_120	BATS	10353	AE1831	17	9	2018	11/8/18	20181108	2018.853994	1659	31.66592	64.16548833	119.443	120	20.52432416	36.72090254	2107.3	2411.5	1.22	0.01	0.03	0.9	13.99	1.57	59.9	5.3	3.7	217.7420326	1042	2117	73.4731	83.4008	Fall	Photic
10353_160	BATS	10353	AE1831	17	13	2018	11/8/18	20181108	2018.853994	1659	31.66592	64.16548833	158.309	160	19.66272416	36.68099172	2109	2402.5	2.08	0.01	0.07	1.06	12.02	1.76	56.1	5	3.1	204.0212811	1042	2117	73.4731	83.4008	Fall	Aphotic
10353_200	BATS	10353	AE1831	17	14	2018	11/8/18	20181108	2018.853994	1659	31.66592	64.16548833	199.039	200	19.32042416	36.65590391	2112.9	2413.1	2.37	0	0.09	1.11	8.1	0.42	57	5.5	2.4	204.9654608	1042	2117	73.4731	83.4008	Fall	Aphotic
10353_300	BATS	10353	AE1831	17	17	2018	11/8/18	20181108	2018.853994	1659	31.66592	64.16548833	297.558	300	18.81402416	36.60951247	2111.3	2403.5	2.77	0.01	0.1	1.4	4.76	0.7	59.1	6.7	1.9	205.2007934	1042	2117	73.4731	83.4008	Fall	Aphotic
10353_600	BATS	10353	AE1831	17	21	2018	11/8/18	20181108	2018.853994	1659	31.66592	64.16548833	599.537	600	14.54352416	35.92060596	2158.6	2375.9	12.45	0	0.71	4.85	10.04	1.29	51.7	12.8	1.6	170.6303811	1042	2117	73.4731	83.4008	Fall	Aphotic
10353_800	BATS	10353	AE1831	17	22	2018	11/8/18	20181108	2018.853994	1659	31.66592	64.16548833	799.93	800	10.03692416	35.31067371	2190.8	2343.1	22.38	0	1.39	12.06	5.52	0.34	48.3	25.1	1.6	147.0741981	1042	2117	73.4731	83.4008	Fall	Aphotic
10353_1000	BATS	10353	AE1831	17	23	2018	11/8/18	20181108	2018.853994	1659	31.66592	64.16548833	998.107	1000	6.68302416	35.11439088	2182.5	2327	21.74	0	1.4	13.77	5.17	0.56	48.8	24.3	0.8	193.3192769	1042	2117	73.4731	83.4008	Fall	Aphotic
10354_1	BATS	10354	AE1836	20	1	2018	12/16/18	20181216	2018.957498	1141	31.66589667	64.168485	1.935	1	22.33553858	36.79321138	2072.8	2405	0	0	0	0.81	33.74	4.79	69.1	3.6	5.5	215.4349529	1112	2109	63.5457	69.5025	Winter	Photic
10354_40	BATS	10354	AE1836	20	3	2018	12/16/18	20181216	2018.957498	1141	31.66589667	64.168485	40.712	40	22.33223858	36.79701741	2076	2409.2	0	0	0	0.78	29.08	4.17	67	3.8	4.3	214.4592932	1112	2109	63.5457	69.5025	Winter	Photic
10354_80	BATS	10354	AE1836	20	5	2018	12/16/18	20181216	2018.957498	1141	31.66589667	64.168485	80.372	80	20.66253858	36.73541322	2078.2	2409.2	0	0	0	0.76	20.93	3.81	65.1	3.5	3.4	206.6819257	1112	2109	63.5457	69.5025	Winter	Photic
10354_120	BATS	10354	AE1836	20	7	2018	12/16/18	20181216	2018.957498	1141	31.66589667	64.168485	119.82	120	19.88823858	36.69336082	2101.2	2405.3	0.53	0.039	0	0.82	17.28	2.83	59.9	4.7	3.2	200.207877	1112	2109	63.5457	69.5025	Winter	Photic
10354_160	BATS	10354	AE1836	20	9	2018	12/16/18	20181216	2018.957498	1141	31.66589667	64.168485	161.931	160	19.42663858	36.66405267	2108.8	2399.1	1.7	0.01	0.05	1.01	16.11	2.21	58	6.3	2.1	202.6656305	1112	2109	63.5457	69.5025	Winter	Aphotic
10354_200	BATS	10354	AE1836	20	11	2018	12/16/18	20181216	2018.957498	1141	31.66589667	64.168485	203.703	200	19.16053858	36.64359063	2110.7	2403.2	2.45	0	0.09	1.13	8.96	1.04	56.8	6.3	2.1	204.4937414	1112	2109	63.5457	69.5025	Winter	Aphotic
10354_250	BATS	10354	AE1836	20	13	2018	12/16/18	20181216	2018.957498	1141	31.66589667	64.168485	251.045	250	18.98243858	36.62408656	2109.8	2399.3	2.64	0	0.1	1.18	7.36	1.78	53.3	6.1	2.2	205.7414645	1112	2109	63.5457	69.5025	Winter	Aphotic
10354_300	BATS	10354	AE1836	20	15	2018	12/16/18	20181216	2018.957498	1141	31.66589667	64.168485	299.297	300	18.74833858	36.60184141	2114.8	2399.3	3.5	0	0.15	1.36	5.46	0.78	51.9	7.5	1.1	201.8021156	1112	2109	63.5457	69.5025	Winter	Aphotic
10354_500	BATS	10354	AE1836	20	18	2018	12/16/18	20181216	2018.957498	1141	31.66589667	64.168485	500.654	500	16.08443858	36.17400432	2145.1	2373.8	9.86	0	0.54	3.58	3.66	1.06	56.5	11.1	0.8	176.2091693	1112	2109	63.5457	69.5025	Winter	Aphotic
10354_600	BATS	10354	AE1836	20	19	2018	12/16/18	20181216	2018.957498	1141	31.66589667	64.168485	604.043	600	14.34633858	35.8799476	2155.1	2362.9	13.96	0	0.81	5.89	5.69	1.29	51.1	15.4	1	172.7101852	1112	2109	63.5457	69.5025	Winter	Aphotic
10354_800	BATS	10354	AE1836	20	21	2018	12/16/18	20181216	2018.957498	1141	31.66589667	64.168485	798.575	800	9.91823858	35.29203188	2185.2	2333.5	23.16	0	0.9	13.48	6.5	0.47	48.8	23.3	0.8	144.3720286	1112	2109	63.5457	69.5025	Winter	Aphotic
10354_1000	BATS	10354	AE1836	20	23	2018	12/16/18	20181216	2018.957498	1141	31.66589667	64.168485	997.927	1000	6.71813858	35.12166442	2169.1	2330.3	20.72	0	1.32	13.38	8.48	1.29	48.9	20.3	0.9	194.2704246	1112	2109	63.5457	69.5025	Winter	Aphotic
10355_1	BATS	10355	AE1902	17	1	2019	1/13/19	20190113	2019.034551	1440	31.66589	64.166945	3.552	1	21.42233304	36.77835117	2081.9	2396.9	0.07	0.029	0	0.81	23.9	3.74	61.4	3.8	4.7	218.022489	1120	2127	120.1255	66.5254	Winter	Photic
10355_40	BATS	10355	AE1902	17	3	2019	1/13/19	20190113	2019.034551	1440	31.66589	64.166945	40.878	40	21.41093304	36.77724823	2081.2	2393.5	0.09	0.039	0	0.8	21.44	4.67	60.8	3.5	5.3	218.5410465	1120	2127	120.1255	66.5254	Winter	Photic
10355_80	BATS	10355	AE1902	17	5	2019	1/13/19	20190113	2019.034551	1440	31.66589	64.166945	79.787	80	21.40743304	36.77426325	2080.7	2403.2	0.14	0.068	0	0.81	22.61	4.73	64.7	5	4.9	217.8800572	1120	2127	120.1255	66.5254	Winter	Photic
10355_120	BATS	10355	AE1902	17	7	2019	1/13/19	20190113	2019.034551	1440	31.66589	64.166945	120.733	120	20.33913304	36.74193737	2107.8	2403.4	1.85	0.02	0.06	1.01	9.01	1.66	50.2	5.8	2.8	203.9387857	1120	2127	120.1255	66.5254	Winter	Photic
10355_160	BATS	10355	AE1902	17	9	2019	1/13/19	20190113	2019.034551	1440	31.66589	64.166945	160.058	160	19.60353304	36.67606095	2108.5	2392.8	2.11	0.01	0.07	1.05	7.83	1.6	52.9	5.5	2.5	202.4512978	1120	2127	120.1255	66.5254	Winter	Aphotic
10355_200	BATS	10355	AE1902	17	11	2019	1/13/19	20190113	2019.034551	1440	31.66589	64.166945	199.489	200	19.28013304	36.65592591	2106.4	2392.8	2.4	0	0.09	1.12	6.9	1.41	51.4	5.9	2	205.4175552	1120	2127	120.1255	66.5254	Winter	Aphotic
10355_250	BATS	10355	AE1902	17	13	2019	1/13/19	20190113	2019.034551	1440	31.66589	64.166945	250.575	250	19.12093304	36.64447658	2106.9	2397.3	2.48	0	0.1	1.16	11.19	1.8	48.6	6	2.2	209.2646856	1120	2127	120.1255	66.5254	Winter	Aphotic
10355_300	BATS	10355	AE1902	17	15	2019	1/13/19	20190113	2019.034551	1440	31.66589	64.166945	300.656	300	18.96803304	36.63131811	2107.3	2395	3.79	0	0.17	1.42	4.28	0.82	49.5	5.5	1.2	208.9649903	1120	2127	120.1255	66.5254	Winter	Aphotic
10355_600	BATS	10355	AE1902	17	17	2019	1/13/19	20190113	2019.034551	1440	31.66589	64.166945	401.806	400	18.35093304	36.54138408	2118.7	2391.7	4.3	0.01	0.19	2.19	5.8	0.61	49.1	6.6	1	196.2749386	1120	2127	120.1255	66.5254	Winter	Aphotic
10355_500	BATS	10355	AE1902	17	19	2019	1/13/19	20190113	2019.034551	1440	31.66589	64.166945	502.413	500	17.07053304	36.33232249	2133.7	2383.2	7.54	0	0.3	3.61	3.45	0.94	47.2	10.1	0.9	182.1326924	1120	2127	120.1255	66.5254	Winter	Aphotic
10355_800	BATS	10355	AE1902	17	21	2019	1/13/19	20190113	2019.034551	1440	31.66589	64.166945	802.086	800	10.79403304	35.39680283	2183.2	2328.9	22.43	0	1.42	21.84	4.02	1.35	44.1	25.1	0.9	151.9164037	1120	2127	120.1255	66.5254	Winter	Aphotic
10355_1000	BATS	10355	AE1902	17	23	2019	1/13/19	20190113	2019.034551	1440	31.66589	64.166945	999.213	1000	7.17773304	35.14453139	2182.1	2328.1	21.41	0	1.35	23.76	3.68	0.86	40.8	22.7	0.8	187.3052232	1120	2127	120.1255	66.5254	Winter	Aphotic
10356_1	BATS	10356	EN629	15	1	2019	2/18/19	20190218	2019.134199	2335	31.57429	64.200985	2.825	1	20.23691877	36.65693283	2087.1	2404.5	0	0.01	0	0.84	37.84	5.72	60	3.8	5.9	225.5606497	1100	2201	129.0588	69.5031	Winter	Photic
10356_40	BATS	10356	EN629	15	3	2019	2/18/19	20190218	2019.134199	2335	31.57429	64.200985	40.139	40	19.99961877	36.64883899	2086	2404.4	0.04	0.02	0	0.83	37.57	6.63	58.2	3.6	6.1	225.5844865	1100	2201	129.0588	69.5031	Winter	Photic
10356_80	BATS	10356	EN629	15	5	2019	2/18/19	20190218	2019.134199	2335	31.57429	64.200985	81.295	80	20.03891877	36.70902429	2091.9	2407.9	0.38	0.195	0	0.84	36.17	6.81	50.7	4.7	6.4	220.7471511	1100	2201	129.0588	69.5031	Winter	Photic
10356_120	BATS	10356	EN629	15	7	2019	2/18/19	20190218	2019.134199	2335	31.57429	64.200985	121.625	120	19.94251877	36.70926083	2094.5	2407.8	0.68	0.137	0	0.87	21.56	5.13	49.9	4.1	3.4	215.7434351	1100	2201	129.0588	69.5031	Winter	Photic
10356_160	BATS	10356	EN629	15	9	2019	2/18/19	20190218	2019.134199	2335	31.57429	64.200985	161.191	160	19.56561877	36.67231408	2099.8	2408.3	1.18	0.02	0.04	0.96	26.57	7.23	57.7	5.1	3.1	203.9638727	1100	2201	129.0588	69.5031	Winter	Aphotic
10356_200	BATS	10356	EN629	15	11	2019	2/18/19	20190218	2019.134199	2335	31.57429	64.200985	202.473	200	19.14931877	36.63997333	2115.5	2408.7	2.66	0.01	0.1	1.17	10.63	1.87	50.6	6.5	2.1	203.0735603	1100	2201	129.0588	69.5031	Winter	Aphotic
10356_250	BATS	10356	EN629	15	12	2019	2/18/19	20190218	2019.134199	2335	31.57429	64.200985	251.377	250	18.89451877	36.61675728	2116.3	2408.6	2.72	0.01	0.11	1.19	11.79	1.74	48.6	6.2	1.9	203.4061374	1100	2201	129.0588	69.5031	Winter	Aphotic
10356_300	BATS	10356	EN629	15	15	2019	2/18/19	20190218	2019.134199	2335	31.57429	64.200985	303.143	300	18.59931877	36.57668092	2118.2	2400.9	3.77	0	0.17	1.43	5.88	0.44	48.1	6.7	0.9	199.9353443	1100	2201	129.0588	69.5031	Winter	Aphotic
10356_500	BATS	10356	EN629	15	21	2019	2/18/19	20190218	2019.134199	2335	31.57429	64.200985	501.69	500	16.09301877	36.17160328	2142.5	2378.5	9.46	0	0.42	3.39	3.79	0.76	45.5	12.3	0.9	181.1577142	1100	2201	129.0588	69.5031	Winter	Aphotic
10356_600	BATS	10356	EN629	15	22	2019	2/18/19	20190218	2019.134199	2335	31.57429	64.200985	605.236	600	14.25291877	35.86801815	2156.5	2360.8	13.85	0	0.81	5.76	3.24	0.08	44.6	16.8	0.9	175.5024344	1100	2201	129.0588	69.5031	Winter	Aphotic
10356_800	BATS	10356	EN629	15	23	2019	2/18/19	20190218	2019.134199	2335	31.57429	64.200985	803.563	800	9.731018768	35.29209025	2182.1	2331.5	21.73	0	1.37	12.15	5.53	NA	45.2	26	0.8	154.0603048	1100	2201	129.0588	69.5031	Winter	Aphotic
10356_1000	BATS	10356	EN629	15	24	2019	2/18/19	20190218	2019.134199	2335	31.57429	64.200985	1002.506	1000	6.577818768	35.10954121	2179.9	2327.6	20.68	0	1.33	13.31	5.38	0.56	45.4	26.7	0.6	199.0751947	1100	2201	129.0588	69.5031	Winter	Aphotic
10357_1	BATS	10357	EN631	7	1	2019	3/11/19	20190311	2019.191581	2215	31.677875	64.17569833	3.375	1	20.17772698	36.71609282	2089.5	2406.4	0	0.01	0	0.61	27.16	4.52	62.7	4	4.3	227.6767068	1037	2218	241.1711	104.2446	Winter	Photic
10357_40	BATS	10357	EN631	7	3	2019	3/11/19	20190311	2019.191581	2215	31.677875	64.17569833	40.247	40	19.94632698	36.7081411	2089.8	2409	0	0.01	0	0.6	30.96	4.4	65.4	4.8	4.1	227.9601511	1037	2218	241.1711	104.2446	Winter	Photic
